bussinessZones,city,cityPositionCounts,companyName,companySize,district,education,financeStage,industryField,positionID,positionLables,positionName,positionType1,postionType2,salary,workYear
"['中关村', '知春路', '苏州街']",北京,1066,北京摩尔龙信息服务有限公司,50-150人,海淀区,本科,未融资,"金融,数据服务",3451825,"['金融', '数据挖掘', 'SPSS']",数据分析师,开发/测试/运维类,数据开发,6k-10k,3-5年
"['三元桥', '左家庄', '国展']",北京,1066,北京万维博石农业科技有限公司,50-150人,朝阳区,本科,A轮,"移动互联网,O2O",4048989,"['大数据', '数据挖掘']",数据分析师,开发/测试/运维类,数据开发,10k-18k,3-5年
['左家庄'],北京,1066,北京恒天易开科技股份有限公司,150-500人,朝阳区,本科,A轮,"移动互联网,O2O",3428987,"['数据挖掘', '建模', 'BI', 'SPSS']",高级数据分析师,开发/测试/运维类,数据开发,15K-25K,3-5年
['北苑'],北京,1066,北京五八到家信息技术有限公司,2000人以上,朝阳区,本科,A轮,"O2O,生活服务",3780267,['商业'],数据分析师,产品/需求/项目类,数据分析,15k-30k,3-5年
"['酒仙桥', '大山子', '望京']",北京,1066,上海淇毓信息科技有限公司,500-2000人,朝阳区,本科,未融资,"移动互联网,金融",3854681,['中级'],数据分析师,开发/测试/运维类,数据开发,13k-20k,1-3年
"['北苑', '奥运村', '大屯']",北京,1066,人人行科技有限公司,2000人以上,朝阳区,硕士,C轮,"移动互联网,金融",3744221,"['金融', '社交', '用户研究']",数据分析师,开发/测试/运维类,数据开发,10k-20k,不限
"['望京', '来广营']",北京,1066,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",3598663,['金融'],资深数据分析经理,产品/需求/项目类,数据分析,20k-40k,3-5年
['王府井'],北京,1066,宁波梅山保税港区诚安聚立金融信息服务有限公司,50-150人,东城区,本科,天使轮,"金融,企业服务",3987043,"['金融', '数据挖掘', '大数据', '建模', 'python']",资深数据分析师,开发/测试/运维类,数据开发,15k-30k,3-5年
"['国展', '左家庄', '三元桥']",北京,1066,北京冰火互动科技有限公司,15-50人,朝阳区,本科,不需要融资,"游戏,移动互联网",4022265,"['游戏', 'Java', '数据开发', 'python', 'golang']",Web平台开发工程师-数据分析,开发/测试/运维类,数据开发,8k-16k,3-5年
"['朝阳门', '建国门']",北京,1066,浙江同牛网络科技有限公司,150-500人,东城区,本科,A轮,金融,3486923,"['金融', '数据挖掘', 'SPSS', 'sas']",数据分析师,产品/需求/项目类,数据分析,6k-10k,1-3年
"['来广营', '望京', '来广营', '望京', '来广营', '望京']",北京,1066,北京尚德在线教育科技有限公司,2000人以上,朝阳区,本科,B轮,教育,3960134,"['金融', '初级', '数据挖掘', 'SPSS', 'sas']",数据分析师,开发/测试/运维类,数据开发,6k-10k,1-3年
"['上地', '西北旺', '马连洼']",北京,1066,车好多旧机动车经纪(北京)有限公司,2000人以上,海淀区,本科,B轮,O2O,3786892,"['金融', '大数据', '数据挖掘']",高级数据分析师,产品/需求/项目类,数据分析,20k-40k,3-5年
NULL,北京,1066,普信恒业科技发展（北京）有限公司,2000人以上,朝阳区,硕士,上市公司,金融,4048596,"['大数据', 'BI', '业务分析', 'SPSS', 'python']",数据分析师,产品/需求/项目类,数据分析,15k-25k,1-3年
"['上地', '清河', '小营']",北京,1066,北京金山软件有限公司,2000人以上,海淀区,本科,上市公司,移动互联网,3314583,"['总监', '资深', '大数据', '商业']",高级数据分析师,产品/需求/项目类,数据分析,15k-25k,3-5年
NULL,北京,1066,北京四达时代软件技术股份有限公司,2000人以上,大兴区,本科,上市公司,"文化娱乐,硬件",3246596,"['视频', '高级', '可视化', '大数据', 'SPSS']",数据分析师,产品/需求/项目类,数据分析,15k-30k,3-5年
"['百子湾', '南磨房']",北京,1066,飞驰镁物（北京）信息服务有限公司,150-500人,朝阳区,本科,B轮,"移动互联网,数据服务",3466215,"['大数据', '数据挖掘', 'SPSS', 'sas']",数据分析师,开发/测试/运维类,数据开发,13k-20k,3-5年
"['团结湖', '三里屯', '工体']",北京,1066,信和惠民投资管理（北京）有限公司,2000人以上,朝阳区,本科,不需要融资,"移动互联网,金融",3678360,"['金融', '数据挖掘']",数据分析经理,开发/测试/运维类,数据开发,12k-20k,3-5年
['朝外'],北京,1066,瑞鹏宠物医疗集团股份有限公司,2000人以上,朝阳区,硕士,B轮,"医疗健康,生活服务",4071903,"['资深', '大数据', 'SPSS', 'sas']",数据分析师,开发/测试/运维类,数据开发,20k-30k,5-10年
"['西北旺', '上地', '清河']",北京,1066,北京小度信息科技有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,O2O",4012032,"['大数据', '数据挖掘', 'sas']",数据分析师,运营/编辑/客服,运营,15k-25k,3-5年
"['望京', '来广营']",北京,1066,上海一起作业信息科技有限公司,500-2000人,朝阳区,本科,D轮及以上,"移动互联网,教育",3386035,"['高级', '专员', '运营', 'SQL']",平台业务--资深数据分析,运营/编辑/客服,运营,10k-20k,1-3年
"['四惠', '十里堡', '甘露园']",北京,1066,永杨安风（北京）科技有限公司,50-150人,朝阳区,本科,B轮,移动互联网,3041263,"['调研', '数字营销', '大数据', '数据挖掘', 'SPSS']",数据分析师,市场/商务/销售类,市场/营销,7k-10k,1-3年
"['望京', '来广营']",北京,1066,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",3993990,"['资深', '高级', '专员', '数据挖掘', 'BI']",数据分析师,产品/需求/项目类,数据分析,20k-40k,3-5年
"['中关村', '北京大学', '苏州街']",北京,1066,零氪信息技术（北京）有限公司,150-500人,海淀区,本科,C轮,"医疗健康,数据服务",2578005,"['SPSS', '数据管理']",数据分析师,产品/需求/项目类,数据分析,10k-20k,1-3年
NULL,北京,1066,车好多旧机动车经纪(北京)有限公司,2000人以上,朝阳区,本科,B轮,O2O,3951977,"['本地生活', '商业', '业务运营', '运营']",数据分析师,产品/需求/项目类,数据分析,15k-30k,3-5年
"['四惠', '大望路']",北京,1066,广州数说故事信息科技有限公司,150-500人,朝阳区,本科,B轮,数据服务,3621854,"['大数据', '市场研究', '广告/公交']",数据分析师（北京）,市场/商务/销售类,市场/营销,8k-16k,3-5年
"['中关村', '知春路', '北京大学', '中关村', '知春路', '北京大学', '中关村', '北京大学', '知春路']",北京,1066,百融（北京）金融信息服务股份有限公司,150-500人,海淀区,本科,B轮,"金融,数据服务",3921052,"['金融', '数据挖掘', 'SPSS']",高级数据分析师,开发/测试/运维类,数据开发,20k-30k,3-5年
"['苏州街', '中关村', '万泉河', '苏州街', '中关村', '万泉河']",北京,1066,上海嵩恒网络科技有限公司,150-500人,海淀区,本科,D轮及以上,"移动互联网,社交网络",3775174,"['高级', '系统', '数值', '数据挖掘', '用户研究']",数据分析师,产品/需求/项目类,游戏策划,15k-26k,3-5年
NULL,北京,1066,北京作业盒子科技有限公司,500-2000人,朝阳区,本科,C轮,"移动互联网,教育",4005405,"['MySQL', '商业分析', 'SPSS', 'sas', '业务分析']",高级数据分析师,市场/商务/销售类,销售,15k-30k,3-5年
['太阳宫'],北京,1066,便利蜂商贸有限公司,2000人以上,朝阳区,本科,不需要融资,"移动互联网,生活服务",3629876,"['电商', '物流', 'SPSS']",数据分析-物流方向,运营/编辑/客服,运营,7k-12k,3-5年
"['小关', '安慧桥', '安贞']",北京,1066,北京科码先锋软件技术有限公司,150-500人,朝阳区,本科,上市公司,电子商务,3150633,"['电商', '数据挖掘', '大数据', '数据管理']",数据分析师,开发/测试/运维类,数据开发,15k-25k,3-5年
"['大望路', 'CBD']",北京,1066,耀盛投资管理集团有限公司,150-500人,朝阳区,本科,不需要融资,"金融,移动互联网",3670898,"['算法', '数据挖掘', '大数据']",数据分析师,开发/测试/运维类,数据开发,15k-25k,3-5年
"['建国门', '北京站']",北京,1066,分享汇科技（北京）有限公司,500-2000人,东城区,本科,C轮,"移动互联网,O2O",3846772,"['高级', '大数据', '专员', '商业', '业务运营']",数据分析师,产品/需求/项目类,数据分析,10k-20k,1-3年
['王府井'],北京,1066,宁波梅山保税港区诚安聚立金融信息服务有限公司,50-150人,东城区,本科,天使轮,"金融,企业服务",3986975,"['金融', '大数据', '数据挖掘', 'R', 'python']",数据分析师,开发/测试/运维类,数据开发,10k-20k,1-3年
"['东直门', '三里屯', '工体']",北京,1066,北京爱狄特信息科技有限公司,150-500人,东城区,大专,不需要融资,"数据服务,其他",2563357,"['银行', '大数据']",数据分析师,设计,用户研究,20k-30k,不限
"['来广营', '北苑', '望京', '来广营', '北苑', '望京', '来广营', '北苑', '望京']",北京,1066,美视云科技（北京）有限公司,15-50人,朝阳区,本科,天使轮,"企业服务,数据服务",3842827,"['视频', '大数据', '数据挖掘', '算法']",数据分析师,产品/需求/项目类,数据分析,15k-30k,1-3年
"['望京', '大山子', '花家地']",北京,1066,北京陌陌科技有限公司,500-2000人,朝阳区,本科,上市公司,社交网络,449834,"['大数据', '数据挖掘']",数据分析工程师,技术,数据开发,15k-30k,1-3年
NULL,北京,1066,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",4065905,"['数据挖掘', 'SPSS']",数据分析,开发/测试/运维类,数据开发,15k-25k,1-3年
NULL,北京,1066,一点网聚科技有限公司,500-2000人,朝阳区,本科,D轮及以上,移动互联网,3123379,[],数据分析师-用户增长,开发/测试/运维类,数据开发,30k-45k,3-5年
"['苏州街', '苏州街', '中关村', '万泉河', '中关村', '万泉河']",北京,1066,上海嵩恒网络科技有限公司,150-500人,海淀区,本科,D轮及以上,"移动互联网,社交网络",3692994,"['高级', '数据挖掘', '用户研究']",数据分析师,产品/需求/项目类,数据分析,5k-10k,3-5年
NULL,北京,1066,北京捷越联合信息咨询有限公司,2000人以上,东城区,本科,不需要融资,金融,3977345,['SPSS'],数据分析专员,产品/需求/项目类,数据分析,6k-8k,1-3年
"['亦庄', '十八里店']",北京,1066,京东金融,2000人以上,通州区,本科,上市公司,金融,635332,"['支付', '数据挖掘']",数据分析,技术,数据开发,15k-30k,3-5年
"['亮马桥', '三元桥', '燕莎']",北京,1066,国美在线电子商务有限公司,2000人以上,朝阳区,本科,上市公司,电子商务,3705867,"['电商', '数据挖掘', 'SPSS', 'sas']",高级数据分析师,开发/测试/运维类,数据开发,20k-30k,3-5年
"['朝外', '朝阳门', '工体']",北京,1066,贝壳金控控股集团有限公司,500-2000人,朝阳区,本科,未融资,金融、移动互联网,4066914,"['大数据', '数据挖掘']",数据分析专员,产品/需求/项目类,数据分析,10k-15k,1-3年
"['朝外', '朝阳门', 'CBD', '朝外', '朝阳门', 'CBD', '朝外', '朝阳门', 'CBD']",北京,1066,杭州云脑科技有限公司,15-50人,朝阳区,本科,A轮,"企业服务,数据服务",3898857,"['资深', '高级', '大数据', '数据挖掘', 'SPSS']",数据分析师,产品/需求/项目类,数据分析,15k-30k,3-5年
NULL,北京,1066,北京字节跳动科技有限公司,500-2000人,海淀区,本科,C轮,"移动互联网,数据服务",3512372,[],资深数据分析师,产品/需求/项目类,数据分析,15k-30k,3-5年
"['西北旺', '上地', '马连洼']",北京,1066,北京嘀嘀无限科技发展有限公司,2000人以上,海淀区,本科,不需要融资,移动互联网,2940758,"['资深', '高级', '大数据', '数据挖掘', 'SPSS']",数据分析师,开发/测试/运维类,数据开发,20k-40k,3-5年
"['团结湖', '三里屯', '工体']",北京,1066,北京猎户星空科技有限公司,150-500人,朝阳区,本科,A轮,"移动互联网,硬件",4090681,"['hadoop', 'BI', 'SQL']",数据分析师,开发/测试/运维类,数据开发,15k-30k,1-3年
NULL,北京,1066,链家网（北京）科技有限公司,2000人以上,海淀区,本科,C轮,"移动互联网,O2O",4078933,"['汽车', '房产服务', '高级', '大数据', '用户研究']",新房研发部-增长方向数据分析师,产品/需求/项目类,数据分析,20k-40k,1-3年
NULL,北京,1066,天道计然（北京）信息科技有限责任公司,2000人以上,朝阳区,本科,A轮,"移动互联网,金融",4096321,"['金融', '汽车', '大数据', 'SPSS', 'sas']",数据分析师,开发/测试/运维类,数据开发,15k-25k,3-5年
"['北苑', '来广营']",北京,1066,北京善义善美科技有限公司,2000人以上,朝阳区,硕士,D轮及以上,O2O,4022025,"['商业', '大数据', '数据挖掘']",资深数据分析师,产品/需求/项目类,数据分析,18k-36k,3-5年
['太阳宫'],北京,1066,便利蜂商贸有限公司,2000人以上,朝阳区,本科,不需要融资,"移动互联网,生活服务",3850138,"['SPSS', 'sas', '数据管理']",数据分析,产品/需求/项目类,数据分析,8k-16k,3-5年
"['望京', '来广营', '望京', '来广营']",北京,1066,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",3433995,[],数据分析,产品/需求/项目类,数据分析,10k-15k,1-3年
"['三元桥', '燕莎', '亮马桥']",北京,1066,国美在线电子商务有限公司,2000人以上,朝阳区,本科,上市公司,电子商务,3445124,"['金融', '电商', '数据挖掘', 'SPSS', 'sas']",数据分析经理,市场/商务/销售类,市场/营销,15k-20k,5-10年
NULL,北京,1066,北京捷越联合信息咨询有限公司,2000人以上,东城区,本科,不需要融资,金融,3772537,"['金融', '业务运营', '大数据', '数据挖掘', 'SPSS']",数据分析,产品/需求/项目类,数据分析,10k-20k,1-3年
"['大山子', '酒仙桥']",北京,1066,便利蜂商贸有限公司,2000人以上,朝阳区,本科,不需要融资,"移动互联网,生活服务",3096978,"['大数据', 'SPSS', '数据管理']",数据分析师,产品/需求/项目类,数据分析,20k-40k,3-5年
